"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CZJLXIBN","journalArticle",2002,"Arnold, I; Els, P van; Haan, J de","Wealth effects and monetary policy","Research memorandum",NA,NA,NA,"https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=92e78009561bbaaa8f8d79add65d22286397428a","… the importance of wealth effects for monetary policy in the context … This means that, at least indirectly, monetary policy takes … in the future 11, the asset price level is, in theory, insensitive …","2002",2023-02-13 13:33:38,2023-02-13 13:33:38,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HQ2VYUG6","journalArticle",2020,"James, HT; Ali, H","Asymmetric impact of monetary policy shocks on output and price levels in Nigeria","Sindh Economics &Business Review …",NA,NA,NA,"http://fandfonline.com/index.php/sebri/article/download/20/15","… effects of monetary policy shocks on output and price level. … effects of monetary policy shocks on output and price level, these shocks (𝜀𝑡 +, 𝜀𝑡 −) are both for the output and price level …","2020",2023-02-13 13:33:38,2023-02-13 13:33:38,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J8SNYR34","journalArticle",2015,"Akomolafe, KJ; Danladi, JD; Babalola, O; ...","Monetary policy and commercial banks' performance in Nigeria","Public Policy and …",NA,NA,NA,"https://core.ac.uk/download/pdf/234669780.pdf","… monetary policy instruments; they work through their effects on the financial markets. It affects economic activities through its effects … monetary policy to stabilise the price level. This may …","2015",2023-02-13 13:33:38,2023-02-13 13:33:38,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AL5VFJED","journalArticle",2021,"Cava, G La; He, C","The Distributional Effects of Monetary Policy: Evidence from Local Housing Markets in Australia","Australian Economic Review",NA,NA,"10.1111/1467-8462.12440","https://onlinelibrary.wiley.com/doi/abs/10.1111/1467-8462.12440","… The effect of monetary policy on … effects of monetary policy on housing wealth inequality appear to be temporary. Other factors also explain the variation in sensitivity to monetary policy …","2021",2023-02-13 13:33:38,2023-02-13 13:33:38,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NIVUZUZ5","journalArticle",1981,"Corden, WM","The exchange rate, monetary policy and North Sea oil: the economic theory of the squeeze on tradeables","Oxford Economic Papers",NA,NA,NA,"https://www.jstor.org/stable/2662782","… greater than in tradeables when it is defined in tems of output or employment, but would be less when it is defined in terms of effects on profits. (ii) Actual capital inflow will (other things …","1981",2023-02-13 13:33:38,2023-02-13 13:33:38,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SF7W5L5K","journalArticle",2022,"Kithandi, CK","Monetary Policy and Financial Performance of Commercial Banks in Kenya","The International Journal of Business & …",NA,NA,NA,"http://www.sfimarresearchreview.org/index.php/theijbm/article/view/170509","… has a direct proportional relationship with the price level and the existence of an inverse … of money (M) is the main determinant of price level. According to Fisher (1998), money supply in …","2022",2023-02-13 13:33:38,2023-02-13 13:33:38,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CE5QKWCK","journalArticle",1986,"Chalfant, JA; Love, HA; Rausser, GC; Stamoulis, KG","The effects of monetary policy on US agriculture",NA,NA,NA,NA,"https://escholarship.org/content/qt1rn3z1wd/qt1rn3z1wd.pdf","… real interest rates, and exchange rates, and on the rate of growth of the price level. Different levels of monetization of the deficit can be viewed as providing an indication of the tightness …","1986",2023-02-13 13:33:38,2023-02-13 13:33:38,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7DY3MQEA","journalArticle",2003,"Kim, KS; McMillin, WD","Estimating the effects of monetary policy shocks: does lag structure matter?","Applied Economics",NA,NA,"10.1080/0003684032000090663","https://www.tandfonline.com/doi/abs/10.1080/0003684032000090663","… for estimating the effects of monetary policy shocks in a VAR. … are employed to identify monetary policy shocks. Monte Carlo … of (log of commodity prices – log of gdp deflator). DFFR: first …","2003",2023-02-13 13:33:38,2023-02-13 13:33:38,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SZHJV2B5","journalArticle",2014,"Kelilume, I","Effects of the monetary policy rate on interest rates in Nigeria","The International Journal of Business and Finance …",NA,NA,NA,"https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2321227","… Generally, a tight monetary policy tends to increase interest rate which impacts the economy … the general price level. The reverse situation applies to an easy monetary policy but this …","2014",2023-02-13 13:33:38,2023-02-13 13:33:38,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YX8B9QDM","journalArticle",2021,"Coenen, G; Montes-Galdon, C; Schmidt, S","Macroeconomic stabilisation and monetary policy effectiveness in a low-interest-rate environment","Journal of Economic Dynamics …",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/S0165188921001408","… temporary price-level targeting (TPLT) rule, the central bank switches to price-level targeting … Once the price level is realigned with its target path, monetary policy will switch back to the …","2021",2023-02-13 13:33:38,2023-02-13 13:33:38,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NNR9Z2AU","journalArticle",1984,"Gordon, RJ","Supply shocks and monetary policy revisited","National Bureau of Economic Research Working Paper …",NA,NA,NA,"https://www.nber.org/papers/w1301","… A macroeconomic supply ""disturbance'or ""shock"" is any event which creates an autonomous shift in the aggregatesupply curve relating the economywide price level to the level of …","1984",2023-02-13 13:33:38,2023-02-13 13:33:38,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54EJH34H","journalArticle",2020,"Bernanke, BS","The new tools of monetary policy","American Economic Review",NA,NA,"10.1257/aer.110.4.943","https://www.aeaweb.org/doi/10.1257/aer.110.4.943","… century, US monetary policy wrestled with the problem of high and erratic inflation. That fight… The result—low inflation and well-anchored inflation expectations—provided critical support …","2020",2023-02-13 13:33:38,2023-02-13 13:33:38,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VW728MDR","book",2012,"Havranek, T; Rusnak, M","Transmission lags of monetary policy: A meta-analysis",NA,NA,NA,NA,"https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2188438","… The choice to represent prices by the GDP deflator instead of the consumer price index on average translates into longer transmission lags. Also the inclusion of foreign variables in the …","2012",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,"papers.ssrn.com",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5LMUB9JJ","journalArticle",1997,"Garibaldi, P","The asymmetric effects of monetary policy on job creation and destruction","Staff Papers",NA,NA,"10.2307/3867466","https://link.springer.com/article/10.2307/3867466","… than the marginal effect of easy policy on job creation. To conclude, our theoretical model implies that, on impact, changes in monetary policy have asymmetric effects on job creation …","1997",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Z6BM846Y","journalArticle",2020,"Jarociński, M; Karadi, P","Deconstructing monetary policy surprises—the role of information shocks","American Economic Journal: Macroeconomics",NA,NA,"10.1257/mac.20180090","https://www.aeaweb.org/doi/10.1257/mac.20180090","… in output and a tightening of financial conditions (higher corporate bond spreads). This looks like the effect of a monetary policy … identification (HFI) of monetary policy shocks that fails to …","2020",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56H2TDXW","journalArticle",1995,"Croushore, DD; Stark, T","Evaluating McCallum's rule for monetary policy","Business Review-Federal …",NA,NA,NA,"https://scholarship.richmond.edu/economics-faculty-publications/13/","… We compare these ranges to the actual values of real GDP and the price level. The key … When nominal GDP is off target, monetary policy has too strong an effect, and the economy …","1995",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XHXA4J7S","journalArticle",1967,"Meiselman, D","The New Economics and Monetary Policy","Financial Analysts Journal",NA,NA,"10.2469/faj.v23.n6.95","https://www.tandfonline.com/doi/pdf/10.2469/faj.v23.n6.95","… to be that the effects of money and of monetary policy on aggregate … monetary policy had little bearing on larger questions of public policy for achieving and maintaining full employment …","1967",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HLND4GPX","book",2014,"Wong, A","Population aging and the aggregate effects of monetary policy",NA,NA,NA,NA,"https://mpra.ub.uni-muenchen.de/id/eprint/57096","… the implications for monetary policy. Monetary policy shocks result in substantial redistribution of wealth.This is because an unexpected increase (decline) in the price level (interest rate…","2014",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,"mpra.ub.uni-muenchen.de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EZLXMYJS","book",2013,"Hagen, J von; Waller, CJ","Regional aspects of monetary policy in Europe",NA,NA,NA,NA,"https://books.google.com/books?hl=en&lr=&id=CKnxBwAAQBAJ&oi=fnd&pg=PA45&dq=effect+of+%22monetary+policy%22+on+the+%22price+level%22&ots=p3Vd29plUy&sig=twt4jUwCoGRcCK4IkrJNzAjH6nU","… think about monetary policy as a typical macroeconomic tool of economic policy, ie, one that affects aggregate employment and the price level with no important structural effects, the …","2013",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,"books.google.com",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P7UUKKGK","journalArticle",1974,"Maynard, GW","Monetary Policy","Economic Analysis and the Multinational …",NA,NA,NA,"https://books.google.com/books?hl=en&lr=&id=dB5IAwAAQBAJ&oi=fnd&pg=PT107&dq=effect+of+%22monetary+policy%22+on+%22economic+activity%22&ots=Xjmw8a5x7j&sig=tfw4n6PFuDh78H3HZPl4rQFV3Mk","… of it, and the effect of changes in the latter on the economic system in general, and on the price level and output of commodities in particular. Monetary policy is a policy of employing the …","1974",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YJK4LLMT","journalArticle",2015,"Panday, A","Impact of monetary policy on exchange market pressure: The case of Nepal","Journal of Asian Economics",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/S1049007815000196","This paper uses a monetary model of exchange market pressure to examine the impact of monetary policy on the Nepalese exchange rate. Using a recently developed estimation …","2015",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FZL6LMHL","journalArticle",2011,"Awad, IL","The impact of recent innovations in monetary policy on the monetary transmission mechanism in Egypt","Икономически изследвания",NA,NA,NA,"https://www.ceeol.com/search/article-detail?id=126378","… its impact on domestic price level has relaxed. (iii) The impact of monetary policy actions on … As we will see later, both monetary policy regime and monetary policy objectives underwent …","2011",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7BPHTMCF","journalArticle",2001,"Canzoneri, MB; Cumby, RE; Diba, BT","Is the price level determined by the needs of fiscal solvency?","American Economic Review",NA,NA,NA,"https://www.aeaweb.org/articles?id=10.1257/aer.91.5.1221","… for the price level depends in an … monetary policy has to work through seigniorage, and the government’s budget constraint, if it is to control the price level; in R regimes, monetary policy …","2001",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G7ITAZ29","journalArticle",2023,"Qureshi, IA","Price-level determinacy and monetary policy in a model with money and trend inflation","Macroeconomic Dynamics",NA,NA,NA,"https://www.cambridge.org/core/journals/macroeconomic-dynamics/article/pricelevel-determinacy-and-monetary-policy-in-a-model-with-money-and-trend-inflation/040C4FE4A0030E06795E840B46FAE872","… I illustrate the price-level determinacy properties of the monetary policy rule when the central bank responds to inflation, output, and growth in monetary aggregates. I focus on …","2023",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LPWCKE57","journalArticle",2015,"Cazacu, AM","Fiscal-monetary policy interaction. SVAR evidence from a CEE country","European Scientific Journal Special Edition",NA,NA,NA,"https://www.academia.edu/download/38532915/EFLE.2015.pdf#page=20","… that there is no monetary policy that can permanently sustain … significant short term effects, but no long term impact, than it … doesn’t impact on long term monetary variable or price level. …","2015",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q53UGKSG","journalArticle",2003,"Minford, P; Peel, D","Optimal monetary policy: is price‐level targeting the next step?","Scottish Journal of Political Economy",NA,NA,"10.1111/j.0036-9292.2003.05005005.x","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.0036-9292.2003.05005005.x","… rather successful period for monetary policy. Inflation has been … is whether monetary policy should neglect the price-level as … where we are in our search for the optimal monetary policy. …","2003",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6YJPKYJQ","journalArticle",2009,"Glick, R; Hutchison, M","Navigating the trilemma: Capital flows and monetary policy in China","Journal of Asian Economics",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/S104900780900013X","… We also estimate a vector error correction model linking the surge in China's reserve money to broad money, real GDP, and the price level. We use this model to explore the inflationary …","2009",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B5AJR45E","journalArticle",2011,"Gertler, M; Karadi, P","A model of unconventional monetary policy","Journal of monetary Economics",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/S0304393210001261","… monetary policy to combat a simulated financial crisis. We interpret unconventional monetary policy … It takes one unit of intermediate output to make a unit of retail output. The marginal …","2011",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EQD7KW75","journalArticle",2003,"Walsh, CE","Speed limit policies: the output gap and optimal monetary policy","American Economic Review",NA,NA,"10.1257/000282803321455278","https://pubs.aeaweb.org/doi/abs/10.1257/000282803321455278","… Vestin, for example, finds that a policy of stabilizing the output gap and the price level dom… as the primary or sole objective of monetary policy, no central bank has actually made price …","2003",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XJRAH7XE","journalArticle",1999,"Meltzer, AH","Commentary: monetary policy at zero inflation","New challenges for monetary policy",NA,NA,NA,"https://www.kansascityfed.org/documents/3548/1999-S99melt.pdf","… main topic of this session, monetary policy at low inflation. … , US monetary policy was directed at lowering the price level to … by deflation, US monetary policy remained effective. This is the …","1999",2023-02-13 13:33:39,2023-02-13 13:33:39,NA,NA,NA,"Query date: 2023-02-09 13:30:33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
